lat,lon,mean_annual_precip_mm
  8.5,  15.5,1107.0827792087443
  8.5,  16.5,1074.3215717917371
  8.5,  17.5,1021.6470000669681
  8.5,  18.5,1035.419412796161
  8.5,  19.5,1084.7698452362215
  8.5,  20.5,1124.0905340591382
  8.5,  21.5,1140.174591147694
  8.5,  22.5,1148.6194168432005
  8.5,  23.5,1162.6676933498218
  8.5,  24.5,1154.843556695971
  8.5,  25.5,1122.7452817917322
  8.5,  26.5,1040.8289006677426
  8.5,  27.5,970.668983434905
  8.5,  28.5,905.0405343409691
  8.5,  29.5,845.718551651414
  8.5,  30.5,781.4185480362381
  8.5,  31.5,795.2082067042077
  8.5,  32.5,863.9250186252698
  8.5,  33.5,976.9862286854408
  8.5,  34.5,1274.6245955603904
  8.5,  35.5,1520.6659776901763
  8.5,  36.5,1456.7202878409416
  8.5,  37.5,1319.9711477356352
  8.5,  38.5,1199.6388205412197
  8.5,  39.5,956.0582070614629
  8.5,  40.5,929.8280337277222
  8.5,  41.5,757.8517393372184
  8.5,  42.5,639.318116523711
  8.5,  43.5,541.8056138364664
  8.5,  44.5,389.75517910115167
  8.5,  45.5,267.0892271714221
  8.5,  46.5,214.32844986355508
  8.5,  47.5,171.17629467593187
  8.5,  48.5,130.3991394495142
  8.5,  49.5,132.07284606325214
  8.5,  50.5,180.67758713302945
  8.5,  76.5,1917.696591287209
  8.5,  77.5,1125.7888111535074
  8.5,  78.5,1469.7258867559763
  8.5,  79.5,1315.5646768019633
  8.5,  80.5,1316.0836466742228
  8.5,  81.5,1651.9491709497725
  8.5,  98.5,2752.291438230153
  8.5,  99.5,2197.8720319918516
  8.5, -10.5,2288.4659864201753
  8.5, -11.5,2422.349185045166
  8.5, -12.5,2672.678494126568
  8.5, -13.5,2812.357805972469
  8.5, -59.5,1879.065554388638
  8.5, -60.5,1594.868135468713
  8.5, -61.5,1309.1599397330447
  8.5, -62.5,1095.279328683327
  8.5, -63.5,1047.7896772396975
  8.5, -64.5,1064.4470059347564
  8.5, -65.5,1183.284937413602
  8.5, -66.5,1261.391407308522
  8.5, -67.5,1391.5707143068569
  8.5, -68.5,1614.6633965303672
  8.5, -69.5,1682.6146882398632
  8.5, -70.5,1613.8133981195117
  8.5, -71.5,1172.3495914504447
  8.5, -72.5,2119.5952970940493
  8.5, -73.5,1890.95089584589
  8.5, -74.5,2595.8302229683973
  8.5, -75.5,1728.2090871580715
  8.5, -76.5,1763.5177019834518
  8.5, -77.5,1915.8086520556744
  8.5, -78.5,1771.5408285404073
  8.5, -79.5,2882.0151496097956
  8.5, -80.5,2447.2090877006794
  8.5, -81.5,2553.0030707984133
  8.5, -82.5,2928.4319557157055
  8.5, -83.5,2854.4099715331504
  8.5, 117.5,1956.3138254757587
  8.5, 123.5,2266.279350325979
  8.5, 124.5,2197.033947336263
  8.5, 125.5,2520.028066733788
  8.5, 126.5,2635.8638398729518
  9.5,   0.5,1201.5241621070832
  9.5,   1.5,1211.356923580748
  9.5,   2.5,1119.3784715739432
  9.5,   3.5,1094.2810553028407
  9.5,   4.5,1094.5664013083701
  9.5,   5.5,1130.203471372193
  9.5,   6.5,1160.6633851362776
  9.5,   7.5,1197.6952845935934
  9.5,   8.5,1221.4487344932838
  9.5,   9.5,1153.1629555999655
  9.5,  -0.5,1137.0707134039237
  9.5,  -1.5,1073.6435520460443
  9.5,  -2.5,1057.4741553173176
  9.5,  -3.5,1070.216400036235
  9.5,  -4.5,1120.1879516555446
  9.5,  -5.5,1223.1931225933326
  9.5,  -6.5,1316.3642488927098
  9.5,  -7.5,1399.8707197335516
  9.5,  -8.5,1609.3905415655724
  9.5,  -9.5,1819.514259538356
  9.5,  10.5,1036.8982946538076
  9.5,  11.5,1001.1896759896572
  9.5,  12.5,977.3668312165437
  9.5,  13.5,953.8026016509353
  9.5,  14.5,915.2771709512533
  9.5,  15.5,932.4327785050947
  9.5,  16.5,942.1500209024626
  9.5,  17.5,920.3892436865076
  9.5,  18.5,929.6004437426553
  9.5,  19.5,950.0349298027376
  9.5,  20.5,967.0198437618734
  9.5,  21.5,952.7594983737017
  9.5,  22.5,923.8038966240812
  9.5,  23.5,946.1995886995875
  9.5,  24.5,915.3776041212781
  9.5,  25.5,912.9314851450638
  9.5,  26.5,848.9138093467095
  9.5,  27.5,801.1836372651161
  9.5,  28.5,784.1099283813081
  9.5,  29.5,763.4198440400048
  9.5,  30.5,725.0362259461706
  9.5,  31.5,738.514672468545
  9.5,  32.5,802.887516818427
  9.5,  33.5,910.626310470803
  9.5,  34.5,1298.012524174205
  9.5,  35.5,1535.656062827028
  9.5,  36.5,1473.5500296292632
  9.5,  37.5,1408.0802010598368
  9.5,  38.5,1250.9332131111416
  9.5,  39.5,1104.4435552171078
  9.5,  40.5,624.2603553926316
  9.5,  41.5,762.3413912406642
  9.5,  42.5,721.8469947265654
  9.5,  43.5,564.120699440643
  9.5,  44.5,362.41552356710855
  9.5,  45.5,270.43922886088626
  9.5,  46.5,209.2560366890233
  9.5,  47.5,153.67974264508692
  9.5,  48.5,162.74396709018743
  9.5,  49.5,139.53663916012337
  9.5,  50.5,98.9948273835511
  9.5,  76.5,1922.02934908899
  9.5,  77.5,1377.7013190341793
  9.5,  78.5,889.5176899409372
  9.5,  79.5,1395.9996000765664
  9.5,  80.5,1307.1310621679859
  9.5,  98.5,2837.3509204284896
  9.5,  99.5,2078.535678102539
  9.5, -10.5,1923.9547765879922
  9.5, -11.5,2061.163828827312
  9.5, -12.5,2298.087542447165
  9.5, -13.5,2526.6012003159085
  9.5, -61.5,1528.4125295671922
  9.5, -62.5,1354.3409740924835
  9.5, -63.5,1082.9366612208303
  9.5, -64.5,954.0776079852006
  9.5, -65.5,1087.00045042151
  9.5, -66.5,1294.1189933157173
  9.5, -67.5,1214.0517458104173
  9.5, -68.5,1476.9189973294351
  9.5, -69.5,1699.9827904725962
  9.5, -70.5,1150.7595070436082
  9.5, -71.5,1283.937953786218
  9.5, -72.5,1704.922016595972
  9.5, -73.5,1744.2358088904414
  9.5, -74.5,1322.7935582070515
  9.5, -75.5,1363.0034746327276
  9.5, -78.5,2207.419009718402
  9.5, -79.5,2816.0957358130095
  9.5, -82.5,3016.2759257678326
  9.5, -83.5,3360.1703294556714
  9.5, -84.5,2392.5017698222196
  9.5, -85.5,2038.0939928600887
  9.5, 104.5,1986.6439981624997
  9.5, 105.5,2214.6672779609416
  9.5, 106.5,2051.575307751524
  9.5, 118.5,1777.9728751203108
  9.5, 122.5,2213.3385517391666
  9.5, 123.5,1770.1793416820726
  9.5, 124.5,2195.3707286324993
  9.5, 125.5,2891.580512441438
  9.5, 126.5,2743.2000427574944
  9.5, 138.5,3458.2026442659308
 -0.5,   9.5,2096.603925049658
 -0.5,  10.5,1973.6418484287526
 -0.5,  11.5,1834.5474502940117
 -0.5,  12.5,1720.0819289961767
 -0.5,  13.5,1726.2043488333968
 -0.5,  14.5,1712.3771928014428
 -0.5,  15.5,1644.2720145768133
 -0.5,  16.5,1591.271579380693
 -0.5,  17.5,1608.8577938079834
 -0.5,  18.5,1662.810376529036
 -0.5,  19.5,1774.8750341678488
 -0.5,  20.5,1927.5461565215014
 -0.5,  21.5,1979.6409783198915
 -0.5,  22.5,1932.8901121863003
 -0.5,  23.5,1888.2776078849004
 -0.5,  24.5,1816.7741598589666
 -0.5,  25.5,1703.5202847184808
 -0.5,  26.5,1587.7314920096564
 -0.5,  27.5,1448.9004548829178
 -0.5,  28.5,1325.9090744215866
 -0.5,  29.5,1135.3599328871433
 -0.5,  30.5,1095.1914027477133
 -0.5,  31.5,1397.2547687744272
 -0.5,  32.5,1387.1276118344274
 -0.5,  33.5,1443.1233032243006
 -0.5,  34.5,1471.8495967470367
 -0.5,  35.5,1411.786231969965
 -0.5,  36.5,1188.270712553427
 -0.5,  37.5,1265.4681211175591
 -0.5,  38.5,676.1521689079959
 -0.5,  39.5,427.1689720186245
 -0.5,  40.5,451.6965605143843
 -0.5,  41.5,497.64612940159344
 -0.5,  42.5,531.8965594745403
 -0.5, -47.5,2896.761258080088
 -0.5, -48.5,3064.1379845882284
 -0.5, -49.5,2881.597901812915
 -0.5, -50.5,2609.6315226102693
 -0.5, -51.5,2479.5690168265637
 -0.5, -52.5,2311.820307320562
 -0.5, -53.5,2107.9431484978772
 -0.5, -54.5,1957.6383992556866
 -0.5, -55.5,1924.1603807580882
 -0.5, -56.5,1935.5233045775315
 -0.5, -57.5,1948.7651188620207
 -0.5, -58.5,1949.9539172731597
 -0.5, -59.5,1990.1371090987634
 -0.5, -60.5,2073.817281262628
 -0.5, -61.5,2191.711246358937
 -0.5, -62.5,2342.7582395898885
 -0.5, -63.5,2443.0461656142925
 -0.5, -64.5,2512.418580351205
 -0.5, -65.5,2609.3267747287096
 -0.5, -66.5,2753.2358229406946
 -0.5, -67.5,3034.5073851881352
 -0.5, -68.5,3350.8224814842483
 -0.5, -69.5,3324.0526493993298
 -0.5, -70.5,3158.4849793006633
 -0.5, -71.5,3076.8728984964305
 -0.5, -72.5,3023.7741980717096
 -0.5, -73.5,3002.1638580848426
 -0.5, -74.5,3003.3586838820884
 -0.5, -75.5,3058.6323864377773
 -0.5, -76.5,3420.8746385245486
 -0.5, -77.5,3149.0177402496333
 -0.5, -78.5,1184.0271832614112
 -0.5, -79.5,2438.176342035162
 -0.5, -80.5,1103.1936946362257
 -0.5, -90.5,1092.6063392347303
 -0.5, -91.5,835.2442670855029
 -0.5, 100.5,3145.4142855282485
 -0.5, 101.5,2662.475479849453
 -0.5, 102.5,2377.3603956288302
 -0.5, 103.5,2473.63409923685
 -0.5, 104.5,2462.052204164965
 -0.5, 109.5,3205.316013073099
 -0.5, 110.5,3260.447474644102
 -0.5, 111.5,3251.3530805193145
 -0.5, 112.5,3575.4655946534253
 -0.5, 113.5,3724.7974860092686
 -0.5, 114.5,3513.2526559500852
 -0.5, 115.5,3065.1483393044305
 -0.5, 116.5,2176.3724522631746
 -0.5, 117.5,2070.4253191372445
 -0.5, 119.5,1193.6465707976247
 -0.5, 121.5,2214.800033569336
 -0.5, 122.5,1898.1241691852438
 -0.5, 127.5,2294.6646973182415
 -0.5, 130.5,2744.920720462141
 -0.5, 131.5,3158.457514795764
 -0.5, 132.5,3584.0181718365898
 -0.5, 133.5,3175.7871290897497
 -0.5, 135.5,2999.5285023923575
 -1.5,   9.5,1947.0267698831597
 -1.5,  10.5,1960.8961566682774
 -1.5,  11.5,1924.9681413803123
 -1.5,  12.5,1841.60219424963
 -1.5,  13.5,1849.85045966506
 -1.5,  14.5,1844.071159486113
 -1.5,  15.5,1807.8871037384558
 -1.5,  16.5,1677.1750323196936
 -1.5,  17.5,1614.0276172243316
 -1.5,  18.5,1654.5000351872939
 -1.5,  19.5,1758.2534852850026
 -1.5,  20.5,1874.078483581543
 -1.5,  21.5,1936.8728630460541
 -1.5,  22.5,1934.2215709028571
 -1.5,  23.5,1890.0681262180722
 -1.5,  24.5,1816.3763151497676
 -1.5,  25.5,1693.2491637920511
 -1.5,  26.5,1578.1521801784122
 -1.5,  27.5,1438.936232599719
 -1.5,  28.5,1423.6991624256661
 -1.5,  29.5,1372.760801194043
 -1.5,  30.5,963.6392410108822
 -1.5,  31.5,1553.3491667098012
 -1.5,  32.5,1352.0793366391085
 -1.5,  33.5,1241.7543358268408
 -1.5,  34.5,1226.0543359970225
 -1.5,  35.5,1008.6090696104643
 -1.5,  36.5,644.5125106182592
 -1.5,  37.5,795.1719962157116
 -1.5,  38.5,633.3582017830221
 -1.5,  39.5,453.1525951914233
 -1.5,  40.5,605.4202689927008
 -1.5,  41.5,728.7142372565537
 -1.5,  98.5,3931.7879980679213
 -1.5,  99.5,3342.2172913386903
 -1.5, -45.5,2308.269440988014
 -1.5, -46.5,2498.7022004949636
 -1.5, -47.5,2754.03325126911
 -1.5, -48.5,2952.8612720884125
 -1.5, -49.5,2721.566003667897
 -1.5, -50.5,2420.977637159413
 -1.5, -51.5,2344.4220319863025
 -1.5, -52.5,2245.681077126799
 -1.5, -53.5,1970.376766928311
 -1.5, -54.5,1840.1888295864237
 -1.5, -55.5,1902.5965786884572
 -1.5, -56.5,1977.1491711057463
 -1.5, -57.5,2005.562972381197
 -1.5, -58.5,2008.4569394670684
 -1.5, -59.5,2065.8349550510275
 -1.5, -60.5,2153.1440042956124
 -1.5, -61.5,2260.6022005410027
 -1.5, -62.5,2383.6996115651623
 -1.5, -63.5,2445.2694488393845
 -1.5, -64.5,2482.961689258444
 -1.5, -65.5,2546.719019528093
 -1.5, -66.5,2681.7030774478253
 -1.5, -67.5,2885.9966114307267
 -1.5, -68.5,3050.863426208496
 -1.5, -69.5,3083.2888541386046
 -1.5, -70.5,3037.167728818696
 -1.5, -71.5,3022.832394040864
 -1.5, -72.5,3059.354805255758
 -1.5, -73.5,3123.076350376524
 -1.5, -74.5,3116.482396092908
 -1.5, -75.5,3108.1073858326877
 -1.5, -76.5,3460.3086892489728
 -1.5, -77.5,3988.3078293635926
 -1.5, -78.5,1088.772862302846
 -1.5, -79.5,2063.2427168159647
 -1.5, -80.5,752.7482917708312
 -1.5, 100.5,3737.269038562117
 -1.5, 101.5,3053.512992727345
 -1.5, 102.5,2695.3254985809326
 -1.5, 103.5,2542.9668631471436
 -1.5, 104.5,2497.6218919836247
 -1.5, 105.5,2692.9129735889105
 -1.5, 109.5,2968.7126952533063
 -1.5, 110.5,3267.213867910977
 -1.5, 111.5,3152.839286656215
 -1.5, 112.5,3014.2177282366256
 -1.5, 113.5,3011.7112747718543
 -1.5, 114.5,2731.7991855226715
 -1.5, 115.5,2856.2754887219135
 -1.5, 116.5,2634.2763461152026
 -1.5, 119.5,2194.2422797104405
 -1.5, 120.5,2236.000043934789
 -1.5, 121.5,3083.814275412724
 -1.5, 122.5,2378.4664187595763
 -1.5, 124.5,2022.6336566661967
 -1.5, 125.5,2150.4043431775326
 -1.5, 127.5,2186.9316285560876
 -1.5, 129.5,2766.3819184138856
 -1.5, 130.5,2776.646594738138
 -1.5, 131.5,3364.9741901529246
 -1.5, 132.5,3689.866453368088
 -1.5, 133.5,3312.569454357542
 -1.5, 134.5,3276.1885696444015
 -1.5, 135.5,3034.55293451301
 -1.5, 136.5,3027.716713697746
 -1.5, 137.5,2858.744010727981
 -1.5, 138.5,2741.4009040306355
 -1.5, 149.5,3803.6164156157392
 -1.5, 175.5,1840.4931312450053
 -2.5,   9.5,1804.2715815332042
 -2.5,  10.5,1803.4987393274005
 -2.5,  11.5,1710.1414099343376
 -2.5,  12.5,1729.5530508509999
 -2.5,  13.5,1796.5422766208649
 -2.5,  14.5,1866.575464624783
 -2.5,  15.5,1804.4388222447758
 -2.5,  16.5,1639.1819286120347
 -2.5,  17.5,1622.308654696777
 -2.5,  18.5,1647.4599485376782
 -2.5,  19.5,1726.0720198565516
 -2.5,  20.5,1795.3715818010528
 -2.5,  21.5,1856.5547797762115
 -2.5,  22.5,1858.436670138918
 -2.5,  23.5,1847.1293386590892
 -2.5,  24.5,1782.768130697053
 -2.5,  25.5,1672.4258892782805
 -2.5,  26.5,1575.854339139215
 -2.5,  27.5,1423.0448565853053
 -2.5,  28.5,1511.5284792688387
 -2.5,  29.5,1328.6513181243026
 -2.5,  30.5,993.0892461795554
 -2.5,  31.5,1053.8659700549304
 -2.5,  32.5,1093.7616580700308
 -2.5,  33.5,965.048727672258
 -2.5,  34.5,809.3099293975995
 -2.5,  35.5,617.5607874691486
 -2.5,  36.5,611.4487188617732
 -2.5,  37.5,812.3198396152465
 -2.5,  38.5,580.5832013066473
 -2.5,  39.5,675.8952708927721
 -2.5,  40.5,894.576743314139
 -2.5, -40.5,1067.8715743482242
 -2.5, -41.5,1327.5646756904778
 -2.5, -42.5,1681.1741653219638
 -2.5, -43.5,1868.8896855573205
 -2.5, -44.5,2061.560388754154
 -2.5, -45.5,2119.53022010573
 -2.5, -46.5,2268.8263363591554
 -2.5, -47.5,2508.742291812239
 -2.5, -48.5,2659.1306592184924
 -2.5, -49.5,2550.400482128406
 -2.5, -50.5,2304.2272106367964
 -2.5, -51.5,2187.5013409154167
 -2.5, -52.5,2128.5017639604107
 -2.5, -53.5,1972.5836660286477
 -2.5, -54.5,1945.6672739818177
 -2.5, -55.5,1948.4366739412835
 -2.5, -56.5,2074.4866782467943
 -2.5, -57.5,2056.4892610434827
 -2.5, -58.5,2010.2871132554676
 -2.5, -59.5,2130.264268188641
 -2.5, -60.5,2239.9509042953623
 -2.5, -61.5,2287.9858262949974
 -2.5, -62.5,2334.6297905362885
 -2.5, -63.5,2380.612118194843
 -2.5, -64.5,2438.882386569319
 -2.5, -65.5,2497.3069510624327
 -2.5, -66.5,2592.0203081328295
 -2.5, -67.5,2742.199628106479
 -2.5, -68.5,2848.7750540108514
 -2.5, -69.5,2871.371612548828
 -2.5, -70.5,2873.742731488984
 -2.5, -71.5,2887.0776478997586
 -2.5, -72.5,2945.434546667954
 -2.5, -73.5,3109.1431671997593
 -2.5, -74.5,3115.3905804075043
 -2.5, -75.5,2996.7677312390556
 -2.5, -76.5,3157.262130079598
 -2.5, -77.5,3334.156103726091
 -2.5, -78.5,1465.261668295696
 -2.5, -79.5,1338.7289016863394
 -2.5, -80.5,568.1892364764714
 -2.5, 100.5,3330.0724739863954
 -2.5, 101.5,3572.910839804287
 -2.5, 102.5,2801.181949434609
 -2.5, 103.5,2449.4276370755556
 -2.5, 104.5,2435.2724670397824
 -2.5, 105.5,2474.022033574252
 -2.5, 106.5,2389.5103820274617
 -2.5, 110.5,2782.350922087143
 -2.5, 111.5,2875.7323842870774
 -2.5, 112.5,2652.9599672514814
 -2.5, 113.5,2449.2336767624165
 -2.5, 114.5,2228.6099558945357
 -2.5, 115.5,2438.5384177997194
 -2.5, 116.5,2530.8621185072534
 -2.5, 119.5,2927.293162115689
 -2.5, 120.5,3075.5474758148193
 -2.5, 121.5,2918.61901881777
 -2.5, 128.5,2547.3551940244847
 -2.5, 129.5,2716.4080837183988
 -2.5, 132.5,3154.0569522463043
 -2.5, 133.5,2843.3849768474183
 -2.5, 134.5,3120.959836926954
 -2.5, 136.5,3337.7647215086836
 -2.5, 137.5,3053.1272188383955
 -2.5, 138.5,2663.2715917126884
 -2.5, 139.5,2705.733240966139
 -2.5, 140.5,2571.2922833294706
 -2.5, 141.5,2731.5862446489004
 -2.5, 147.5,3440.560382711476
 -2.5, 150.5,3995.778194032866
 -2.5, 175.5,1946.5500218128336
 -2.5, 176.5,1973.5960064407052
 -3.5,  10.5,1593.923593202413
 -3.5,  11.5,1487.13020199746
 -3.5,  12.5,1414.6944232271856
 -3.5,  13.5,1580.7034864393543
 -3.5,  14.5,1625.9702860815771
 -3.5,  15.5,1636.2901177755716
 -3.5,  16.5,1600.283221247895
 -3.5,  17.5,1617.1340849070714
 -3.5,  18.5,1652.244857968955
 -3.5,  19.5,1671.836674608033
 -3.5,  20.5,1678.7888250679805
 -3.5,  21.5,1710.9095150026783
 -3.5,  22.5,1719.1474471832144
 -3.5,  23.5,1720.7215810249847
 -3.5,  24.5,1695.4461512401185
 -3.5,  25.5,1610.042266919695
 -3.5,  26.5,1532.6745949366998
 -3.5,  27.5,1416.058647385959
 -3.5,  28.5,1622.8802045758428
 -3.5,  29.5,1298.8715804093356
 -3.5,  30.5,1206.2043321181154
 -3.5,  31.5,1093.732780330397
 -3.5,  32.5,985.9185557805066
 -3.5,  33.5,829.5918259575386
 -3.5,  34.5,708.4853607795428
 -3.5,  35.5,662.5801860950246
 -3.5,  36.5,836.8784675808816
 -3.5,  37.5,1045.524586106169
 -3.5,  38.5,706.5344943918033
 -3.5,  39.5,886.0689854909634
 -3.5, -38.5,1154.0689813253182
 -3.5, -39.5,878.7077747946605
 -3.5, -40.5,1068.6926914277196
 -3.5, -41.5,1386.8414066767575
 -3.5, -42.5,1603.9750264962686
 -3.5, -43.5,1760.0961508581352
 -3.5, -44.5,1834.938825325719
 -3.5, -45.5,1840.193136067226
 -3.5, -46.5,1951.4302106725759
 -3.5, -47.5,2153.1310782596984
 -3.5, -48.5,2368.628061886491
 -3.5, -49.5,2432.6345265158293
 -3.5, -50.5,2240.838837968892
 -3.5, -51.5,2068.8362485047046
 -3.5, -52.5,2038.9112430605396
 -3.5, -53.5,1997.918137953199
 -3.5, -54.5,1968.1431343226598
 -3.5, -55.5,1957.96123562188
 -3.5, -56.5,2034.5056405314083
 -3.5, -57.5,2048.2435800289286
 -3.5, -58.5,2020.7496095525808
 -3.5, -59.5,2180.352202024953
 -3.5, -60.5,2290.187115089647
 -3.5, -61.5,2282.776345121449
 -3.5, -62.5,2268.2621169912404
 -3.5, -63.5,2304.4772034020257
 -3.5, -64.5,2406.3095328890045
 -3.5, -65.5,2480.4772053751453
 -3.5, -66.5,2552.8728988910543
 -3.5, -67.5,2642.139276241434
 -3.5, -68.5,2700.1573773088126
 -3.5, -69.5,2711.4780773952084
 -3.5, -70.5,2731.710403327284
 -3.5, -71.5,2733.554795429624
 -3.5, -72.5,2770.428069435317
 -3.5, -73.5,2935.2634133306046
 -3.5, -74.5,2833.2431602478027
 -3.5, -75.5,2542.734960753342
 -3.5, -76.5,2720.8728982333478
 -3.5, -77.5,2774.4914415293724
 -3.5, -78.5,1719.8133951713298
 -3.5, -79.5,938.11984471206
 -3.5, -80.5,430.78851404323666
 -3.5, 102.5,2752.944026618168
 -3.5, 103.5,2819.8453182352
 -3.5, 104.5,2605.8043653142863
 -3.5, 105.5,2236.7323730814046
 -3.5, 111.5,2985.942579861345
 -3.5, 112.5,2499.3646921618233
 -3.5, 113.5,2713.5259095224837
 -3.5, 114.5,2480.0132675957707
 -3.5, 115.5,2349.1276331626136
 -3.5, 116.5,2386.0008986242888
 -3.5, 118.5,2685.6129728843425
 -3.5, 119.5,2682.47161010216
 -3.5, 120.5,2631.230222340288
 -3.5, 121.5,2783.825047188792
 -3.5, 122.5,2282.822448711971
 -3.5, 126.5,2256.150884003475
 -3.5, 127.5,2388.2701342681357
 -3.5, 128.5,2565.558065591188
 -3.5, 129.5,3251.7862532878744
 -3.5, 130.5,2792.0241855752874
 -3.5, 132.5,3104.965006006175
 -3.5, 133.5,2896.7991945003637
 -3.5, 134.5,3108.1237656165813
 -3.5, 135.5,3386.2806743753367
 -3.5, 136.5,3345.546193353061
 -3.5, 137.5,3189.457813657563
 -3.5, 138.5,2822.735397733491
 -3.5, 139.5,2944.700908003182
 -3.5, 140.5,2879.124174668871
 -3.5, 141.5,2588.7810682428294
 -3.5, 142.5,2312.6349491250926
 -3.5, 143.5,2130.7695692654315
 -3.5, 151.5,3792.0474477965254
 -3.5, 152.5,4000.737970187746
 -4.5,  11.5,1360.072437933293
 -4.5,  12.5,1235.197006791766
 -4.5,  13.5,1322.0000280756824
 -4.5,  14.5,1422.4836524692523
 -4.5,  15.5,1494.4366638305887
 -4.5,  16.5,1592.8849473698383
 -4.5,  17.5,1606.5017566475374
 -4.5,  18.5,1634.4909829047733
 -4.5,  19.5,1584.787962344186
 -4.5,  20.5,1546.6858046383695
 -4.5,  21.5,1583.996579145563
 -4.5,  22.5,1586.221152848211
 -4.5,  23.5,1589.9310645327485
 -4.5,  24.5,1561.8672637733919
 -4.5,  25.5,1490.3987337227525
 -4.5,  26.5,1414.1685596827804
 -4.5,  27.5,1340.7974356618422
 -4.5,  28.5,1279.7289029513968
 -4.5,  29.5,1157.934075043954
 -4.5,  30.5,1180.1030396748463
 -4.5,  31.5,1111.775883267987
 -4.5,  32.5,984.6090723400101
 -4.5,  33.5,799.0918230558586
 -4.5,  34.5,697.482341695866
 -4.5,  35.5,709.0332040790597
 -4.5,  36.5,752.5732905931515
 -4.5,  37.5,725.5599292434496
 -4.5,  38.5,880.0448428967904
 -4.5,  39.5,978.0505926575642
 -4.5,  55.5,1952.750033477257
 -4.5, -37.5,866.6569129329431
 -4.5, -38.5,903.5146734929997
 -4.5, -39.5,721.6306139358222
 -4.5, -40.5,870.625017182484
 -4.5, -41.5,1280.2388221350145
 -4.5, -42.5,1425.0107981539813
 -4.5, -43.5,1534.3922744027564
 -4.5, -44.5,1519.9651110887783
 -4.5, -45.5,1499.4504636711088
 -4.5, -46.5,1593.0728744638377
 -4.5, -47.5,1782.0207278379078
 -4.5, -48.5,2039.3728860082297
 -4.5, -49.5,2203.741852743872
 -4.5, -50.5,2144.8629778500263
 -4.5, -51.5,2067.9845174098837
 -4.5, -52.5,2029.8685676147197
 -4.5, -53.5,2007.6039141622082
 -4.5, -54.5,1979.4909803456273
 -4.5, -55.5,1961.2685681375963
 -4.5, -56.5,2043.3134028007244
 -4.5, -57.5,2106.7327992669466
 -4.5, -58.5,2143.731943755314
 -4.5, -59.5,2214.355647810574
 -4.5, -60.5,2278.4922911052045
 -4.5, -61.5,2278.7444442222854
 -4.5, -62.5,2251.6000443655867
 -4.5, -63.5,2275.413838271437
 -4.5, -64.5,2369.4642693092082
 -4.5, -65.5,2452.508239483011
 -4.5, -66.5,2538.86901263533
 -4.5, -67.5,2597.1091069846316
 -4.5, -68.5,2617.468589914256
 -4.5, -69.5,2635.1448810121105
 -4.5, -70.5,2641.194877603958
 -4.5, -71.5,2585.489705348837
 -4.5, -72.5,2554.8573818864493
 -4.5, -73.5,2616.975918539639
 -4.5, -74.5,2460.938418026628
 -4.5, -75.5,2323.313412501894
 -4.5, -76.5,2380.9823768878805
 -4.5, -77.5,2369.6496176884093
 -4.5, -78.5,1498.5366621017456
 -4.5, -79.5,734.3215674244125
 -4.5, -80.5,256.1698323457406
 -4.5, -81.5,42.99569069568454
 -4.5, 102.5,3110.60522000543
 -4.5, 103.5,3148.744032695375
 -4.5, 104.5,2652.405224175289
 -4.5, 105.5,2280.3625444543773
 -4.5, 119.5,2464.73538631098
 -4.5, 120.5,2172.9267584208787
 -4.5, 121.5,2060.1026138622187
 -4.5, 122.5,2008.4034864039259
 -4.5, 123.5,2153.7983063993784
 -4.5, 135.5,3335.262991543474
 -4.5, 136.5,3233.7849668305494
 -4.5, 137.5,3364.881952746161
